date,summary,emotion
2021/3/26,"3月26日财经早餐：美元连续攀升黄金跌至一周低位油价重挫5%。
今日官网出炉的2021/03/24“伦敦银行间拆借利率”数据如下：
隔夜LIBOR：欧元报-0.58200%美元报0.07638%英镑报0.04075%日元报-0.07967%瑞郎报-0.79240%；
...",neutral
2021/3/26,黄金受制于美元反弹；FED何时从紧？官员给出初步时间段,negative
2021/3/26,纽市盘前：日元创九个半月新低！美油多头重树底气,positive
2021/3/26,贵金属T+D收盘涨跌互现两方面因素暗示多头处境不佳,negative
2021/3/26,国际金价料重启跌势美联储官员在这件事上几乎打包票,negative
2021/3/26,3月26日上海期货交易所仓单日报,positive
2021/3/26,上海黄金交易所第十期行情周报：铂金交易量翻番！白银缩水,negative
2021/3/26,黄金面临强阻力位专家为何称现在不是多头放弃的时候？,negative
2021/3/26,国际金价下看1674未来三个月多头仍将面临宰割,positive
2021/3/26,欧市盘前：美元下滑商品货币领涨美油多头发威涨逾1%,positive
2021/3/26,黄金多头小心了！调查显示美债空头还有一波机会,negative
2021/3/26,世界银行：中国今年将引领东亚和太平洋地区经济复苏,positive
2021/3/26,3月26日现货黄金交易策略：空头士气上升择机顺势而为,positive
2021/3/26,黄金交易提醒：注意！鲍威尔或转鹰关注PCE及个人支出,neutral
2021/3/26,3月26日黄金T+D、白银T+D、纸黄金、纸白银阻力支撑位,positive
2021/3/26,通胀升温已成定局美联储“鸽声飞舞”加息还需两年？,negative
2021/3/26,3月26日黄金、白银、原油等商品期货阻力支撑位,positive
2021/3/26,3月26日财经早餐：美元连续攀升黄金跌至一周低位油价重挫5%,neutral
2021/3/26,两大因素持续施压黄金反弹乏力一度较日高下挫逾20美元,negative
2021/3/26,纽市盘前：日元创九个半月新低！美油多头重树底气,positive
2021/3/26,运河堵塞困局尚未解石油多头再获两大利多,neutral
2021/3/26,连续涨了9次油价终于要跌了,negative
2021/3/26,INE原油小幅下跌疫情再引担忧下周关注一场重要会议,positive
2021/3/26,国际油价涨逾1%但两方面暗示多头面临更长周期的麻烦,negative
2021/3/26,3月26日美原油交易策略：多空来回拉锯宜观战,positive
2021/3/26,欧市盘前：美元下滑商品货币领涨美油多头发威涨逾1%,positive
2021/3/26,NYMEX原油料升破61.36美元但空头大靠山未倒,negative
2021/3/26,OPEC最害怕的一件事成为现实：4月会议如何调整减产政策？,negative
2021/3/26,原油交易提醒：欧洲疫情+强美元拖垮多头空方还有子弹！,negative
2021/3/26,苏伊士运河被堵每小时损失4亿美元！对全球经济影响有多大？,negative
2021/3/26,苏伊士运河拥堵危机持续全球航运业雪上加霜,positive
2021/3/26,3月26日黄金、白银、原油等商品期货阻力支撑位,positive
2021/3/26,3月26日财经早餐：美元连续攀升黄金跌至一周低位油价重挫5%,neutral
2021/3/26,新一轮封锁打击复苏希望美油跌超4%失守59关口,negative
2021/3/25,"3月24日伦敦银行间同业拆借利率LIBOR今日官网出炉的 2021/03/24 “伦敦银行间拆借利率”数据如下：
隔夜LIBOR：欧元报-0.58200%美元报0.07638%英镑报0.04075%日元报-0.07967%瑞郎报-0.79240%；
...",positive
2021/3/25,纽市盘前：美油暴跌逾3%欧元再刷逾四个月新低欧洲麻烦大了美油大跌逾3%因欧洲疫情影响盖过苏伊士运河停航的影响。欧元跌创逾四个月新低因美元走强及疫情拖累。疫苗接种率相对较低以及财政刺激动力较受压抑将可能导致欧元区的复苏落后北美2-3个月。,negative
2021/3/25,英镑兑美元技术解析：100日均线指日可待从技术面来看短线看空信号依然较强后市偏向进一步试探100日均线1.3613附近支撑。,positive
2021/3/25,美四季度GDP终值意外上修初请失业金数据向好金价短线持稳日低3月25日纽约时段盘中北京时间20点30分美国方面公布一系列重磅的经济数据。其中市场关注的美国一季度GDP终值意外上修此外3月20日当周初请失业金人数低于预期。在两项良好的美国数据公布之后现货金价短线维持在4美...,positive
2021/3/25,现货黄金重新走低美指升破分水岭；美欧复苏前景严重“异步”3月25日现货黄金时隔一天重新走低因美元指数续创去年11月下旬以来高位至92.700市场参与者注意到美国和欧洲复苏前景显著异步美元避险作用进一步凸显美元指数日内已经升破了200日移动平均线。但美国的隐患也不容...,negative
2021/3/25,土耳其两年三撤央行行长新帅保汇率还是保“乌纱帽”？土耳其总统周末意外决定撤换央行行长Naci Agbal这是不到两年时间里撤掉的第三位行长。受次消息影响投资者信心重创海外资金纷纷出逃里拉一度暴跌15%10年期里拉债券收益率创出历史最大涨幅土耳其股市创出20...,negative
2021/3/25,花钱如流水？拜登3万亿美元投资计划浮出水面在短期的疫情纾困计划成功通过后美国总统拜登转向基础设施等长期问题。据媒体报道拜登正在计划一项3万亿美元的投资计划其中部分资金将来自对企业和高收入者增税。本周美国财长耶伦为制定未来增税计划以支付新的公共投资进行了辩...,negative
2021/3/25,别把反弹当反转！黄金基本面没变尽管美国公债收益率和美元均上扬但美联储主席鲍威尔再次表示将维持利率在近零水平令黄金走势受到支撑。,negative
2021/3/25,比特币冲高回落颓势难改！币圈“带货王”喊单威力不再？本月早些时候特斯拉在提交给美国证券交易委员会的一份文件中宣布它已经购买了价值15亿美元的比特币并将开始接受比特币作为其产品的支付方式。从那以后马斯克就断断续续地在推特上发布有关加密货币的消息在一些角落敲响了警...,negative
2021/3/25,一夜之间油价大跌后反弹上涨逾5%怎么回事？航运消息人士表示如果延误持续下去船只可能会开始在非洲附近改变航线如果无法通过苏伊士运河航行需要多花一周时间。专业服务公司Colliers的国际供应链专家Chris Evans表示：“搁浅后的24小时将是决定长期...,negative
2021/3/25,黄金T+D微幅收涨美债遭抛售、美指强势给金价下行压力3月25日上海黄金交易所收盘上涨0.36%至365.87元/克；白银T+D收盘下跌0.56%至5172元/千克。金价微幅收涨整体依然处在窄幅震荡区间不过美元指数升至四个月新高抑制了贵金属涨势同时美债收益率持续维...,positive
2021/3/25,新兴市场股指回吐年内涨势转跌瑞银却称更大涨势仍在后头明晟)新兴市场指数再度下跌0.4%录得连续第五个交易日下跌也是近六个月以来最长的连续跌势。自2月份以来这一指数已经从高位下跌了10%年内因此由涨转跌。尽管如此瑞银集团的资产管理团队却认为美债收益率走高打压全...,negative
2021/3/25,收益率美元连番打击新兴市场雪上加霜3月25日美元指数扩大隔夜涨幅创下三个月以来新高而新兴市场货币及股票受到打击。随着全球经济从疫情驱动的衰退中反弹新兴市场的高收益货币及股票在去年连续走强但随着对美国通胀上升的担忧推动债券收益率飙升新兴市场在...,negative
2021/3/25,瑞士央行3月如期维稳短期内恐难改变政策立场北京时间周3月25日16:30瑞士央行如期维稳利率于-0.75%不变瑞士央行表示将在必要时继续活跃于外汇市场整体立场与去年12月的声明相似尤其是对瑞士法郎的立场和干预市场的意愿鉴于通胀可能会更加温和目前不...,negative
2021/3/25,英镑企稳反弹为时不远？机构预测英国CPI将自4月份起大涨3月24日外汇分析师Gary Howes撰文称英国2月份CPI意外远低于分析师的预期但经济学家的共识仍然是英国CPI将稳步上涨。荷兰国际表示由于能源价格上涨他们预计英国CPI将从4月份开始大幅上升。,negative
2021/3/25,德国颁布封城令后又火速取消默克尔晚节不保欧元何去何从？德国总理默克尔本周意外颁布措施空前的防疫封城令却又难敌民意反弹迅速将之取消此举令德国政府的声誉进一步降至谷底也令欧元汇价连带着跌至四个月低位。,negative
2021/3/25,美指创四个月新高打压黄金价格且FED官员降温通胀前景3月25日国际金价走低美元指数升至四个月新高92.677抑制了金价涨幅。纽约联储主席威廉姆斯称我认为美国经济在接下来的几年中会有良好复苏在那段时期内通胀压力不会真正增加。,negative
2021/3/25,欧市盘前：风险情绪回暖美元冲高受阻美油重挫逾2%。3月25日国际金价持稳美元指数冲高回落给金市带来支撑金价短线上看1754美元。但美元料将继续成为人们青睐的避险货币。由于欧洲大部分地区遭遇了第三波冠状病毒感染和新一轮封锁欧元区企业活动的增长势头可能不会持续到4...,negative
2021/3/25,国际金价上看1754美元但多头好日子恐不长3月25日国际金价持稳美元指数冲高回落给金市带来支撑金价短线上看1754美元。但美元料将继续成为人们青睐的避险货币。由于欧洲大部分地区遭遇了第三波冠状病毒感染和新一轮封锁欧元区企业活动的增长势头可能不会持续到4...,negative
2021/3/25,经济学家和投行看好英国经济英镑曙光乍现收复1.37关口！北京时间3月25日5:00英国央行首席经济学家霍尔丹表示英国经济可能复苏即使消费者只花掉疫情危机期间积累的部分额外储蓄。丹斯克银行和花旗等机构也看好英国经济认为英镑目前只是稍作歇息未来仍有望走强。,positive
2021/3/25,两位美联储主席“联手”美元上演“王者归来”周三现任美联储主席再次强化了美国经济前景乐观的观点美国财政、上一任美联储主席耶伦也指出高级经济官员对从经济大流行中复苏愈发有信心；再加上美国的疫苗接种情况和疫情控制情况要远好于欧洲给美元提供了强劲的上涨动能。,positive
2021/3/25,特斯拉支持比特币购车比特币冲高回落颓势难改！当地时间3月23日晚间特斯拉CEO马斯克语出惊人称消费者可以用比特币购买特斯拉了；支付给特斯拉的比特币将保留为比特币而不是转换为法定货币。 比特币的价格大涨2500美元一度突破5.7万美元但随后跳水跌破5.2...,positive
2021/3/25,黄金交易提醒：避险情绪助金价逆势上行今日或迎突破3月25日亚洲时段现货黄金小幅震荡。尽管美元周三创四个月新高但避险情绪依然助推金价上涨。随着今明两天重要数据的到来行情有望突破沉闷的区间震荡。,positive
2021/3/25,收益率涨势不足为惧分析师称金价后市剑指2000美元黄金市场继续努力寻找持续的看涨势头。不过黄金市场分析师表示随着全球赤字和债务持续增长投资者应停止关注债券市场的非理性抛售而应关注长期基本面。一旦人们的注意力从债券市场的抛售转移开预计金价将继续走高。,negative
2021/3/25,3月25日外汇阻力支撑位3月25日外汇阻力支撑位,positive
2021/3/25,3月25日香港银行间同业拆借利率港币HIBOR3月25日香港银行间同业拆借利率港币：隔夜报0.05000%1周期报0.07000%1月期报0.15000%3月期报0.24000%6月期报0.44000%。,positive
